mmol mol	0	1.7067	7	Only continue GLP-1 mimetic therapy if the person with type 2 diabetes has had a beneficial metabolic response (a reduction of at least 11 mmol mol  percent in	HbA1c is 75 mmol mol  percent or higher), administered either: separately or as a pre-mixed (biphasic) human insulin preparation.	Only continue GLP-1 mimetic therapy if the person with type 2 diabetes has had a beneficial metabolic response (a reduction of at least 11 mmol mol  percent in	HbA1c is 75 mmol mol  percent or higher), administered either: separately or as a pre-mixed (biphasic) human insulin preparation.	For adults with type 2 diabetes managed either by lifestyle and diet, or by lifestyle and diet combined with a single drug not associated with hypoglycaemia, support the person to aim for an HbA1c level of 48 mmol mol ( percent)	For adults on a drug associated with hypoglycaemia, support the person to aim for an HbA1c level of 53 mmol mol ( percent).	In adults with type 2 diabetes, if HbA1c levels are not adequately controlled by a single drug and rise to 58 mmol mol ( percent) or higher: reinforce advice about diet, lifestyle and adherence to drug treatment and support the person to aim for an HbA1c level of 53 mmol mol ( percent) and intensify drug treatment.	
drug treatment(s)	0	1.6525	2	Base the choice of drug treatment(s) on: the effectiveness of the drug treatment(s) in terms of metabolic response	Last updated May 2017 safety (see Medicines and Healthcare products Regulatory Agency MHRA guidance) and tolerability of the drug treatment(s) the person's individual clinical circumstances, for example, comorbidities, risks from polypharmacy the person's individual preferences and needs the licensed indications or combinations available cost (if 2 drugs in the same class are appropriate, choose the option with the lowest acquisition cost).	
non-insulin blood	0	1.6525	3	Treatment with a single non-insulin blood glucose lowering therapy (monotherapy)	Treatment with 2 non-insulin blood glucose lowering therapies in combination (dual therapy)	Treatment with either 3 non-insulin blood glucose lowering therapies in combination (triple therapy) or any treatment combination containing insulin	
treatment treatment	1	1.6525	0	
combination therapy	0	1.6138	4	Treatment with combinations of medicines including sodium–glucose cotransporter 2 (SGLT-2) inhibitors , may be appropriate for some people with type 2 diabetes; see the NICE guidance on canagliflozin in combination therapy for treating type 2 diabetes, dapagliflozin in combination therapy for treating type 2 diabetes and empagliflozin in combination therapy for treating type 2 diabetes.	If triple therapy with metformin and 2 other oral drugs (see recommendation ) is not effective, not tolerated or contraindicated, consider combination therapy with metformin, a sulfonylurea and a glucagon-like peptide-1 (GLP-1) mimetic for adults with type 2 diabetes who: have a BMI of 35 kg m2 or higher (adjust accordingly for people from black, Asian and other minority ethnic groups) and specific psychological or other medical problems associated with obesity or have a BMI lower than 35 kg m2and: for whom insulin therapy would have significant occupational implications or weight loss would benefit other significant obesity-related comorbidities.	Treatment with combinations of medicines including SGLT-2 inhibitors , may be appropriate for some people with type 2 diabetes; see the NICE guidance on canagliflozin in combination therapy for treating type 2 diabetes, dapagliflozin in combination therapy for treating type 2 diabetes, dapagliflozin in triple therapy for treating type 2 diabetes and empagliflozin in combination therapy for treating type 2 diabetes.	Treatment with combinations of medicines including SGLT-2 inhibitors , may be appropriate for some people with type 2 diabetes; see the NICE guidance on canagliflozin in combination therapy for treating type 2 diabetes, dapagliflozin in combination therapy for treating type 2 diabetes and empagliflozin in combination therapy for treating type 2 diabetes.	
heart failure	0	1.5779	6	Pioglitazone is associated with an increased risk of heart failure, bladder cancer and bone fracture	Pioglitazone is associated with an increased risk of heart failure, bladder cancer and bone fracture	Pioglitazone is associated with an increased risk of heart failure, bladder cancer and bone fracture	Pioglitazone is associated with an increased risk of heart failure, bladder cancer and bone fracture	In adults with type 2 diabetes, do not offer or continue pioglitazone if they have any of the following: heart failure or history of heart failure	It advises that if the combination is used, people should be observed for signs and symptoms of heart failure, weight gain, and oedema	
cardiovascular disease	0	1.5453	3	Do not offer antiplatelet therapy (aspirin or clopidogrel) for adults with type 2 diabetes without cardiovascular disease.	For guidance on the primary and secondary prevention of cardiovascular disease in adults with type 2 diabetes, see the NICE guidelines on cardiovascular disease and myocardial infarction.	Assess, educate and support men with type 2 diabetes who have problematic erectile dysfunction, addressing contributory factors such as cardiovascular disease as well as possible treatment options.	
3–6 months	0	1.5204	2	Medicines and Healthcare products Regulatory Agency (MHRA) guidance (2011) advises that 'prescribers should review the safety and efficacy of pioglitazone in individuals after 3–6 months of treatment to ensure that only patients who are deriving benefit continue to be treated'.	Medicines and Healthcare products Regulatory Agency (MHRA) guidance (2011) advises that 'prescribers should review the safety and efficacy of pioglitazone in individuals after 3–6 months of treatment to ensure that only patients who are deriving benefit continue to be treated'.	
bariatric surgery	0	1.5204	3	Dietary advice and bariatric surgery	Dietary advice and bariatric surgery	For recommendations on bariatric surgery for people with recent-onset type 2 diabetes, see the section on bariatric surgery for people with recent-onset type 2 diabetes in the NICE guideline on obesity.	
details medicines	0	1.5204	0	
type 1	1	0.8485	2	For guidance on insulin delivery for adults with type 2 diabetes, see the insulin delivery section in the NICE guideline on type 1 diabetes.	Medicines and Healthcare products Regulatory Agency (MHRA) guidance (2016) warned that serious, life-threatening, and fatal cases of diabetic ketoacidosis have been reported rarely in people taking an SGLT-2 inhibitor (a substantial proportion of the cases concerned off-label use in people with type 1 diabetes, which is not recommended)	
drug treatment	0	0.848	24	Initial drug treatment	First intensification of drug treatment	Second intensification of drug treatment	For an adult with type 2 diabetes on antihypertensive drug treatment when diabetes is diagnosed, review blood pressure control and medications used.	Make changes only if there is poor control or if current drug treatment is not appropriate because of microvascular complications or metabolic problems.	Monitor blood pressure every 1–2 months, and intensify therapy if the person is already on antihypertensive drug treatment, until the blood pressure is consistently below 140 80 mmHg (below 130 80 mmHg if there is kidney, eye or cerebrovascular damage).	First-line antihypertensive drug treatment should be a once-daily, generic angiotensin-converting enzyme (ACE) inhibitor	The first-line antihypertensive drug treatment for a person of African or	A calcium-channel blocker should be the first-line antihypertensive drug treatment for a woman for whom, after an informed discussion, it is agreed there is a possibility of her becoming pregnant.	Check for possible adverse effects of antihypertensive drug treatment – including the risks from unnecessarily low blood pressure.	Offer lifestyle advice and drug treatment to support adults with type 2 diabetes to achieve and maintain their HbA1c target (see section )	In adults with type 2 diabetes, if HbA1c levels are not adequately controlled by a single drug and rise to 58 mmol mol ( percent) or higher: reinforce advice about diet, lifestyle and adherence to drug treatment and support the person to aim for an HbA1c level of 53 mmol mol ( percent) and intensify drug treatment.	Drug treatment	For adults with type 2 diabetes, discuss the benefits and risks of drug treatment, and the options available	Base the choice of drug treatment(s) on: the effectiveness of the drug treatment(s) in terms of metabolic response	Last updated May 2017 safety (see Medicines and Healthcare products Regulatory Agency MHRA guidance) and tolerability of the drug treatment(s) the person's individual clinical circumstances, for example, comorbidities, risks from polypharmacy the person's individual preferences and needs the licensed indications or combinations available cost (if 2 drugs in the same class are appropriate, choose the option with the lowest acquisition cost).	Initial drug treatment	Offer standard-release metformin as the initial drug treatment for adults with type 2 diabetes.	In adults with type 2 diabetes, if metformin is contraindicated or not tolerated, consider initial drug treatment with: a dipeptidyl peptidase-4 (DPP-4) inhibitor or pioglitazone or a sulfonylurea.	First intensification of drug treatment	In adults with type 2 diabetes, if initial drug treatment with metformin has not continued to control HbA1c to below the person's individually agreed threshold for intensification, consider dual therapy with: metformin and a DPP-4 inhibitor or metformin and pioglitazone or metformin and a sulfonylurea.	In adults with type 2 diabetes, if metformin is contraindicated or not tolerated and initial drug treatment has not continued to control HbA1c to below the person's individually agreed threshold for intensification, consider dual therapy with: a DPP-4 inhibitor and pioglitazone or a DPP-4 inhibitor and a sulfonylurea or pioglitazone and a sulfonylurea.	Second intensification of drug treatment	When using tricyclic drugs and antihypertensive drug treatments in adults with type 2 diabetes who have autonomic neuropathy, be aware of the increased likelihood of side effects such as orthostatic hypotension.	
hypoglycaemic episodes	0	0.848	2	Do not routinely offer self-monitoring of blood glucose levels for adults with type 2 diabetes unless: the person is on insulin or there is evidence of hypoglycaemic episodes or the person is on oral medication that may increase their risk of hypoglycaemia while driving or operating machinery or	Consider, as an alternative to NPH insulin, using insulin detemir or insulin glargine if: the person needs assistance from a carer or healthcare professional to inject insulin, and use of insulin detemir or insulin glargine would reduce the frequency of injections from twice to once daily or the person's lifestyle is restricted by recurrent symptomatic hypoglycaemic episodes or the person would otherwise need twice-daily NPH insulin injections in combination with oral glucose-lowering drugs.	
delivery section	0	0.8414	1	For guidance on insulin delivery for adults with type 2 diabetes, see the insulin delivery section in the NICE guideline on type 1 diabetes.	
sodium–glucose cotransporter	0	0.8363	2	Treatment with sodium–glucose cotransporter 2 (SGLT-2) inhibitors , may be appropriate for some adults with type 2 diabetes if metformin is contraindicated or not tolerated (see NICE's guidance on canagliflozin, dapagliflozin and empagliflozin as monotherapies for treating type 2 diabetes).	Treatment with combinations of medicines including sodium–glucose cotransporter 2 (SGLT-2) inhibitors , may be appropriate for some people with type 2 diabetes; see the NICE guidance on canagliflozin in combination therapy for treating type 2 diabetes, dapagliflozin in combination therapy for treating type 2 diabetes and empagliflozin in combination therapy for treating type 2 diabetes.	
care pathway	0	0.8327	1	Ensure that all members of the diabetes healthcare team are familiar with the patient-education programmes available locally, that these programmes are integrated with the rest of the care pathway, and that adults with type 2 diabetes and their family members or carers (as appropriate) have the opportunity to contribute to the design and provision of local programmes.	
diabetes healthcare	0	0.8327	1	Ensure that all members of the diabetes healthcare team are familiar with the patient-education programmes available locally, that these programmes are integrated with the rest of the care pathway, and that adults with type 2 diabetes and their family members or carers (as appropriate) have the opportunity to contribute to the design and provision of local programmes.	
healthcare team	0	0.8327	1	Ensure that all members of the diabetes healthcare team are familiar with the patient-education programmes available locally, that these programmes are integrated with the rest of the care pathway, and that adults with type 2 diabetes and their family members or carers (as appropriate) have the opportunity to contribute to the design and provision of local programmes.	
local programmes	0	0.8327	1	Ensure that all members of the diabetes healthcare team are familiar with the patient-education programmes available locally, that these programmes are integrated with the rest of the care pathway, and that adults with type 2 diabetes and their family members or carers (as appropriate) have the opportunity to contribute to the design and provision of local programmes.	
glucose measurements	0	0.8081	1	Investigate unexplained discrepancies between HbA1c and other glucose measurements	
individual hba1c	0	0.8081	1	Involve adults with type 2 diabetes in decisions about their individual HbA1c target	
investigate unexplained	0	0.8081	1	Investigate unexplained discrepancies between HbA1c and other glucose measurements	
involve adults	0	0.8081	1	Involve adults with type 2 diabetes in decisions about their individual HbA1c target	
measurements involve	0	0.8081	0	
target encourage	0	0.8081	0	
unexplained discrepancies	0	0.8081	1	Investigate unexplained discrepancies between HbA1c and other glucose measurements	
nph insulin	1	0.7997	8	Offer NPH insulin injected once or twice daily according to need.	HbA1c reached or who cannot use the device needed to inject NPH insulin but who could administer their own insulin safely and accurately if a switch to one of the long-acting insulin analogues was made or	Offer NPH insulin injected once or twice daily according to need.	HbA1c reached or who cannot use the device needed to inject NPH insulin but who could administer their own insulin safely and accurately if a switch to one of the long-acting insulin analogues was made or	Consider, as an alternative to NPH insulin, using insulin detemir or insulin glargine if: the person needs assistance from a carer or healthcare professional to inject insulin, and use of insulin detemir or insulin glargine would reduce the frequency of injections from twice to once daily or the person's lifestyle is restricted by recurrent symptomatic hypoglycaemic episodes or the person would otherwise need twice-daily NPH insulin injections in combination with oral glucose-lowering drugs.	Consider switching to insulin detemir or insulin glargine from NPH insulin in adults with type 2 diabetes: who do not reach their target HbA1c because of significant hypoglycaemia or who experience significant hypoglycaemia on NPH insulin irrespective of the level of	Monitor adults with type 2 diabetes who are on a basal insulin regimen (NPH insulin, insulin detemir or insulin glargine ) for the need for short-acting insulin before meals (or a pre-mixed biphasic insulin preparation).	Monitor adults with type 2 diabetes who are on pre-mixed (biphasic) insulin for the need for a further injection of short-acting insulin before meals or for a change to a basal bolus regimen with NPH insulin or insulin detemir or insulin glargine , if blood glucose control remains inadequate.	
local eye	0	0.7975	1	On diagnosis, GPs should immediately refer adults with type 2 diabetes to the local eye screening service	
screening service	0	0.7975	1	On diagnosis, GPs should immediately refer adults with type 2 diabetes to the local eye screening service	
screening systems	0	0.7975	1	Explain the reasons for, and success of, eye screening systems to adults with type 2 diabetes, so that attendance is not reduced by lack of knowledge or fear of outcome.	
service type	0	0.7975	0	
3–6-monthly intervals	0	0.7974	1	In adults with type 2 diabetes, measure HbA1c levels at: 3–6-monthly intervals (tailored to individual needs), until the HbA1c is stable on unchanging therapy 6-monthly intervals once the HbA1c level and blood glucose lowering therapy are stable.	
6-monthly intervals	0	0.7974	1	In adults with type 2 diabetes, measure HbA1c levels at: 3–6-monthly intervals (tailored to individual needs), until the HbA1c is stable on unchanging therapy 6-monthly intervals once the HbA1c level and blood glucose lowering therapy are stable.	
hba1c measurement	0	0.7974	1	HbA1c measurement and targets	
measure hba1c	0	0.7974	2	In adults with type 2 diabetes, measure HbA1c levels at: 3–6-monthly intervals (tailored to individual needs), until the HbA1c is stable on unchanging therapy 6-monthly intervals once the HbA1c level and blood glucose lowering therapy are stable.	Use methods to measure HbA1c that have been calibrated according to	
therapy 6-monthly	0	0.7974	1	In adults with type 2 diabetes, measure HbA1c levels at: 3–6-monthly intervals (tailored to individual needs), until the HbA1c is stable on unchanging therapy 6-monthly intervals once the HbA1c level and blood glucose lowering therapy are stable.	
unchanging therapy	0	0.7974	1	In adults with type 2 diabetes, measure HbA1c levels at: 3–6-monthly intervals (tailored to individual needs), until the HbA1c is stable on unchanging therapy 6-monthly intervals once the HbA1c level and blood glucose lowering therapy are stable.	
cerebrovascular damage	0	0.7964	6	Last updated May 2017 pressure is confirmed as being consistently above 140 80 mmHg (or above 130 80 mmHg if there is kidney, eye or cerebrovascular damage).	Add medications if lifestyle advice does not reduce blood pressure to below 140 80 mmHg (below 130 80 mmHg if there is kidney, eye or cerebrovascular damage).	Last updated May 2017 pressure is confirmed as being consistently above 140 80 mmHg (or above 130 80 mmHg if there is kidney, eye or cerebrovascular damage).	Add medications if lifestyle advice does not reduce blood pressure to below 140 80 mmHg (below 130 80 mmHg if there is kidney, eye or cerebrovascular damage).	Repeat blood pressure measurements within: 1 month if blood pressure is higher than 150 90 mmHg 2 months if blood pressure is higher than 140 80 mmHg 2 months if blood pressure is higher than 130 80 mmHg and there is kidney, eye or cerebrovascular damage.	Monitor blood pressure every 1–2 months, and intensify therapy if the person is already on antihypertensive drug treatment, until the blood pressure is consistently below 140 80 mmHg (below 130 80 mmHg if there is kidney, eye or cerebrovascular damage).	
continued benefit	0	0.7937	1	The assessment should include: the person's self-monitoring skills the quality and frequency of testing checking that the person knows how to interpret the blood glucose results and what action to take the impact on the person's quality of life the continued benefit to the person the equipment used.	
glucose results	0	0.7937	1	The assessment should include: the person's self-monitoring skills the quality and frequency of testing checking that the person knows how to interpret the blood glucose results and what action to take the impact on the person's quality of life the continued benefit to the person the equipment used.	
self-monitoring skills	0	0.7937	1	The assessment should include: the person's self-monitoring skills the quality and frequency of testing checking that the person knows how to interpret the blood glucose results and what action to take the impact on the person's quality of life the continued benefit to the person the equipment used.	
structured assessment	0	0.7937	1	If adults with type 2 diabetes are self-monitoring their blood glucose levels, carry out a structured assessment at least annually	
cases concerned	0	0.7896	1	Medicines and Healthcare products Regulatory Agency (MHRA) guidance (2016) warned that serious, life-threatening, and fatal cases of diabetic ketoacidosis have been reported rarely in people taking an SGLT-2 inhibitor (a substantial proportion of the cases concerned off-label use in people with type 1 diabetes, which is not recommended)	
concerned off-label	0	0.7896	1	Medicines and Healthcare products Regulatory Agency (MHRA) guidance (2016) warned that serious, life-threatening, and fatal cases of diabetic ketoacidosis have been reported rarely in people taking an SGLT-2 inhibitor (a substantial proportion of the cases concerned off-label use in people with type 1 diabetes, which is not recommended)	
diabetes type	0	0.7896	0	
diabetic ketoacidosis	0	0.7896	3	Last updated May 2017 hepatic impairment diabetic ketoacidosis current, or a history of, bladder cancer uninvestigated macroscopic haematuria.	Last updated May 2017 hepatic impairment diabetic ketoacidosis current, or a history of, bladder cancer uninvestigated macroscopic haematuria.	Medicines and Healthcare products Regulatory Agency (MHRA) guidance (2016) warned that serious, life-threatening, and fatal cases of diabetic ketoacidosis have been reported rarely in people taking an SGLT-2 inhibitor (a substantial proportion of the cases concerned off-label use in people with type 1 diabetes, which is not recommended)	
estimated glomerular	0	0.7896	1	In adults with type 2 diabetes, review the dose of metformin if the estimated glomerular filtration rate (eGFR) is below 45 ml minute m2:	
fatal cases	0	0.7896	1	Medicines and Healthcare products Regulatory Agency (MHRA) guidance (2016) warned that serious, life-threatening, and fatal cases of diabetic ketoacidosis have been reported rarely in people taking an SGLT-2 inhibitor (a substantial proportion of the cases concerned off-label use in people with type 1 diabetes, which is not recommended)	
filtration rate	0	0.7896	1	In adults with type 2 diabetes, review the dose of metformin if the estimated glomerular filtration rate (eGFR) is below 45 ml minute m2:	
glomerular filtration	0	0.7896	1	In adults with type 2 diabetes, review the dose of metformin if the estimated glomerular filtration rate (eGFR) is below 45 ml minute m2:	
healthcare professionals	0	0.7896	1	The MHRA advised that healthcare professionals should test for raised ketones in people with ketoacidosis symptoms who are receiving an SGLT-2 inhibitor, even if their plasma glucose levels are near-normal.	
ketoacidosis symptoms	0	0.7896	1	The MHRA advised that healthcare professionals should test for raised ketones in people with ketoacidosis symptoms who are receiving an SGLT-2 inhibitor, even if their plasma glucose levels are near-normal.	
kidney function	0	0.7896	1	Prescribe metformin with caution for those at risk of a sudden deterioration in kidney function and those at risk of eGFR falling below 45 ml minute m2.	
plasma glucose	0	0.7896	5	Last updated May 2017 of the following: quality-controlled plasma glucose profiles total glycated haemoglobin estimation (if abnormal haemoglobins) fructosamine estimation.	DVLA guidance (At a glance guide to the current medical standards of fitness to drive) management of hypoglycaemia management of acute changes in plasma glucose control support from an appropriately trained and experienced healthcare professional.	Last updated May 2017 of the following: quality-controlled plasma glucose profiles total glycated haemoglobin estimation (if abnormal haemoglobins) fructosamine estimation.	DVLA guidance (At a glance guide to the current medical standards of fitness to drive) management of hypoglycaemia management of acute changes in plasma glucose control support from an appropriately trained and experienced healthcare professional.	The MHRA advised that healthcare professionals should test for raised ketones in people with ketoacidosis symptoms who are receiving an SGLT-2 inhibitor, even if their plasma glucose levels are near-normal.	
prescribe metformin	0	0.7896	1	Prescribe metformin with caution for those at risk of a sudden deterioration in kidney function and those at risk of eGFR falling below 45 ml minute m2.	
substantial proportion	0	0.7896	1	Medicines and Healthcare products Regulatory Agency (MHRA) guidance (2016) warned that serious, life-threatening, and fatal cases of diabetic ketoacidosis have been reported rarely in people taking an SGLT-2 inhibitor (a substantial proportion of the cases concerned off-label use in people with type 1 diabetes, which is not recommended)	
sudden deterioration	0	0.7896	1	Prescribe metformin with caution for those at risk of a sudden deterioration in kidney function and those at risk of eGFR falling below 45 ml minute m2.	
ethnic groups	0	0.7867	1	If triple therapy with metformin and 2 other oral drugs (see recommendation ) is not effective, not tolerated or contraindicated, consider combination therapy with metformin, a sulfonylurea and a glucagon-like peptide-1 (GLP-1) mimetic for adults with type 2 diabetes who: have a BMI of 35 kg m2 or higher (adjust accordingly for people from black, Asian and other minority ethnic groups) and specific psychological or other medical problems associated with obesity or have a BMI lower than 35 kg m2and: for whom insulin therapy would have significant occupational implications or weight loss would benefit other significant obesity-related comorbidities.	
kg m2	0	0.7867	1	If triple therapy with metformin and 2 other oral drugs (see recommendation ) is not effective, not tolerated or contraindicated, consider combination therapy with metformin, a sulfonylurea and a glucagon-like peptide-1 (GLP-1) mimetic for adults with type 2 diabetes who: have a BMI of 35 kg m2 or higher (adjust accordingly for people from black, Asian and other minority ethnic groups) and specific psychological or other medical problems associated with obesity or have a BMI lower than 35 kg m2and: for whom insulin therapy would have significant occupational implications or weight loss would benefit other significant obesity-related comorbidities.	
kg m2and	0	0.7867	1	If triple therapy with metformin and 2 other oral drugs (see recommendation ) is not effective, not tolerated or contraindicated, consider combination therapy with metformin, a sulfonylurea and a glucagon-like peptide-1 (GLP-1) mimetic for adults with type 2 diabetes who: have a BMI of 35 kg m2 or higher (adjust accordingly for people from black, Asian and other minority ethnic groups) and specific psychological or other medical problems associated with obesity or have a BMI lower than 35 kg m2and: for whom insulin therapy would have significant occupational implications or weight loss would benefit other significant obesity-related comorbidities.	
medical problems	0	0.7867	1	If triple therapy with metformin and 2 other oral drugs (see recommendation ) is not effective, not tolerated or contraindicated, consider combination therapy with metformin, a sulfonylurea and a glucagon-like peptide-1 (GLP-1) mimetic for adults with type 2 diabetes who: have a BMI of 35 kg m2 or higher (adjust accordingly for people from black, Asian and other minority ethnic groups) and specific psychological or other medical problems associated with obesity or have a BMI lower than 35 kg m2and: for whom insulin therapy would have significant occupational implications or weight loss would benefit other significant obesity-related comorbidities.	
minority ethnic	0	0.7867	1	If triple therapy with metformin and 2 other oral drugs (see recommendation ) is not effective, not tolerated or contraindicated, consider combination therapy with metformin, a sulfonylurea and a glucagon-like peptide-1 (GLP-1) mimetic for adults with type 2 diabetes who: have a BMI of 35 kg m2 or higher (adjust accordingly for people from black, Asian and other minority ethnic groups) and specific psychological or other medical problems associated with obesity or have a BMI lower than 35 kg m2and: for whom insulin therapy would have significant occupational implications or weight loss would benefit other significant obesity-related comorbidities.	
obesity-related comorbidities	0	0.7867	1	If triple therapy with metformin and 2 other oral drugs (see recommendation ) is not effective, not tolerated or contraindicated, consider combination therapy with metformin, a sulfonylurea and a glucagon-like peptide-1 (GLP-1) mimetic for adults with type 2 diabetes who: have a BMI of 35 kg m2 or higher (adjust accordingly for people from black, Asian and other minority ethnic groups) and specific psychological or other medical problems associated with obesity or have a BMI lower than 35 kg m2and: for whom insulin therapy would have significant occupational implications or weight loss would benefit other significant obesity-related comorbidities.	
occupational implications	0	0.7867	1	If triple therapy with metformin and 2 other oral drugs (see recommendation ) is not effective, not tolerated or contraindicated, consider combination therapy with metformin, a sulfonylurea and a glucagon-like peptide-1 (GLP-1) mimetic for adults with type 2 diabetes who: have a BMI of 35 kg m2 or higher (adjust accordingly for people from black, Asian and other minority ethnic groups) and specific psychological or other medical problems associated with obesity or have a BMI lower than 35 kg m2and: for whom insulin therapy would have significant occupational implications or weight loss would benefit other significant obesity-related comorbidities.	
significant obesity-related	0	0.7867	1	If triple therapy with metformin and 2 other oral drugs (see recommendation ) is not effective, not tolerated or contraindicated, consider combination therapy with metformin, a sulfonylurea and a glucagon-like peptide-1 (GLP-1) mimetic for adults with type 2 diabetes who: have a BMI of 35 kg m2 or higher (adjust accordingly for people from black, Asian and other minority ethnic groups) and specific psychological or other medical problems associated with obesity or have a BMI lower than 35 kg m2and: for whom insulin therapy would have significant occupational implications or weight loss would benefit other significant obesity-related comorbidities.	
significant occupational	0	0.7867	1	If triple therapy with metformin and 2 other oral drugs (see recommendation ) is not effective, not tolerated or contraindicated, consider combination therapy with metformin, a sulfonylurea and a glucagon-like peptide-1 (GLP-1) mimetic for adults with type 2 diabetes who: have a BMI of 35 kg m2 or higher (adjust accordingly for people from black, Asian and other minority ethnic groups) and specific psychological or other medical problems associated with obesity or have a BMI lower than 35 kg m2and: for whom insulin therapy would have significant occupational implications or weight loss would benefit other significant obesity-related comorbidities.	
specific psychological	0	0.7867	1	If triple therapy with metformin and 2 other oral drugs (see recommendation ) is not effective, not tolerated or contraindicated, consider combination therapy with metformin, a sulfonylurea and a glucagon-like peptide-1 (GLP-1) mimetic for adults with type 2 diabetes who: have a BMI of 35 kg m2 or higher (adjust accordingly for people from black, Asian and other minority ethnic groups) and specific psychological or other medical problems associated with obesity or have a BMI lower than 35 kg m2and: for whom insulin therapy would have significant occupational implications or weight loss would benefit other significant obesity-related comorbidities.	
active insulin	0	0.7863	1	When starting insulin therapy in adults with type 2 diabetes, use a structured programme employing active insulin dose titration that encompasses: injection technique, including rotating injection sites and avoiding repeated injections at the same point within sites continuing telephone support self-monitoring dose titration to target levels dietary understanding	
dietary understanding	0	0.7863	1	When starting insulin therapy in adults with type 2 diabetes, use a structured programme employing active insulin dose titration that encompasses: injection technique, including rotating injection sites and avoiding repeated injections at the same point within sites continuing telephone support self-monitoring dose titration to target levels dietary understanding	
injection sites	0	0.7863	1	When starting insulin therapy in adults with type 2 diabetes, use a structured programme employing active insulin dose titration that encompasses: injection technique, including rotating injection sites and avoiding repeated injections at the same point within sites continuing telephone support self-monitoring dose titration to target levels dietary understanding	
injection technique	0	0.7863	1	When starting insulin therapy in adults with type 2 diabetes, use a structured programme employing active insulin dose titration that encompasses: injection technique, including rotating injection sites and avoiding repeated injections at the same point within sites continuing telephone support self-monitoring dose titration to target levels dietary understanding	
insulin dose	0	0.7863	1	When starting insulin therapy in adults with type 2 diabetes, use a structured programme employing active insulin dose titration that encompasses: injection technique, including rotating injection sites and avoiding repeated injections at the same point within sites continuing telephone support self-monitoring dose titration to target levels dietary understanding	
insulin-based treatments	0	0.7863	1	Insulin-based treatments	
intolerance review	0	0.7863	0	
levels dietary	0	0.7863	1	When starting insulin therapy in adults with type 2 diabetes, use a structured programme employing active insulin dose titration that encompasses: injection technique, including rotating injection sites and avoiding repeated injections at the same point within sites continuing telephone support self-monitoring dose titration to target levels dietary understanding	
repeated injections	0	0.7863	1	When starting insulin therapy in adults with type 2 diabetes, use a structured programme employing active insulin dose titration that encompasses: injection technique, including rotating injection sites and avoiding repeated injections at the same point within sites continuing telephone support self-monitoring dose titration to target levels dietary understanding	
self-monitoring dose	0	0.7863	1	When starting insulin therapy in adults with type 2 diabetes, use a structured programme employing active insulin dose titration that encompasses: injection technique, including rotating injection sites and avoiding repeated injections at the same point within sites continuing telephone support self-monitoring dose titration to target levels dietary understanding	
structured programme	0	0.7863	1	When starting insulin therapy in adults with type 2 diabetes, use a structured programme employing active insulin dose titration that encompasses: injection technique, including rotating injection sites and avoiding repeated injections at the same point within sites continuing telephone support self-monitoring dose titration to target levels dietary understanding	
support self-monitoring	0	0.7863	1	When starting insulin therapy in adults with type 2 diabetes, use a structured programme employing active insulin dose titration that encompasses: injection technique, including rotating injection sites and avoiding repeated injections at the same point within sites continuing telephone support self-monitoring dose titration to target levels dietary understanding	
telephone support	0	0.7863	1	When starting insulin therapy in adults with type 2 diabetes, use a structured programme employing active insulin dose titration that encompasses: injection technique, including rotating injection sites and avoiding repeated injections at the same point within sites continuing telephone support self-monitoring dose titration to target levels dietary understanding	
diabetes care	0	0.7786	2	Adopt an individualised approach to diabetes care that is tailored to the needs and circumstances of adults with type 2 diabetes, taking into account their personal preferences, comorbidities, risks from polypharmacy, and their ability to benefit from long-term interventions because of reduced life expectancy.	Explain to people and their carers that structured education is an integral part of diabetes care.	
significant hypoglycaemia	0	0.7701	1	Consider switching to insulin detemir or insulin glargine from NPH insulin in adults with type 2 diabetes: who do not reach their target HbA1c because of significant hypoglycaemia or who experience significant hypoglycaemia on NPH insulin irrespective of the level of	
sglt-2 inhibitors	0	0.7689	2	Treatment with combinations of medicines including SGLT-2 inhibitors , may be appropriate for some people with type 2 diabetes; see the NICE guidance on canagliflozin in combination therapy for treating type 2 diabetes, dapagliflozin in combination therapy for treating type 2 diabetes, dapagliflozin in triple therapy for treating type 2 diabetes and empagliflozin in combination therapy for treating type 2 diabetes.	Treatment with combinations of medicines including SGLT-2 inhibitors , may be appropriate for some people with type 2 diabetes; see the NICE guidance on canagliflozin in combination therapy for treating type 2 diabetes, dapagliflozin in combination therapy for treating type 2 diabetes and empagliflozin in combination therapy for treating type 2 diabetes.	
